state,year,month,day,date,wday,births
IL,1972,3,15,1972-03-15,Wed,494
IN,1972,3,15,1972-03-15,Wed,254
KS,1972,3,15,1972-03-15,Wed,72
KY,1972,3,15,1972-03-15,Wed,176
LA,1972,3,15,1972-03-15,Wed,172
MA,1972,3,15,1972-03-15,Wed,274
MD,1972,3,15,1972-03-15,Wed,146
ME,1972,3,15,1972-03-15,Wed,53
MI,1972,3,15,1972-03-15,Wed,420
MN,1972,3,15,1972-03-15,Wed,146
MO,1972,3,15,1972-03-15,Wed,194
MS,1972,3,15,1972-03-15,Wed,128
MT,1972,3,15,1972-03-15,Wed,26
NC,1972,3,15,1972-03-15,Wed,246
ND,1972,3,15,1972-03-15,Wed,42
NE,1972,3,15,1972-03-15,Wed,62
NH,1972,3,15,1972-03-15,Wed,36
NJ,1972,3,15,1972-03-15,Wed,334
NM,1972,3,15,1972-03-15,Wed,58
NV,1972,3,15,1972-03-15,Wed,24
NY,1972,3,15,1972-03-15,Wed,762
OH,1972,3,15,1972-03-15,Wed,462
OK,1972,3,15,1972-03-15,Wed,126
OR,1972,3,15,1972-03-15,Wed,90
PA,1972,3,15,1972-03-15,Wed,486
RI,1972,3,15,1972-03-15,Wed,33
SC,1972,3,15,1972-03-15,Wed,138
SD,1972,3,15,1972-03-15,Wed,30
TN,1972,3,15,1972-03-15,Wed,190
TX,1972,3,15,1972-03-15,Wed,586
UT,1972,3,15,1972-03-15,Wed,68
VA,1972,3,15,1972-03-15,Wed,208
VT,1972,3,15,1972-03-15,Wed,17
WA,1972,3,15,1972-03-15,Wed,142
WI,1972,3,15,1972-03-15,Wed,162
WV,1972,3,15,1972-03-15,Wed,82
WY,1972,3,15,1972-03-15,Wed,16
AK,1972,3,16,1972-03-16,Thurs,14
AL,1972,3,16,1972-03-16,Thurs,150
AR,1972,3,16,1972-03-16,Thurs,88
AZ,1972,3,16,1972-03-16,Thurs,98
CA,1972,3,16,1972-03-16,Thurs,844
CO,1972,3,16,1972-03-16,Thurs,86
CT,1972,3,16,1972-03-16,Thurs,122
DC,1972,3,16,1972-03-16,Thurs,64
DE,1972,3,16,1972-03-16,Thurs,26
FL,1972,3,16,1972-03-16,Thurs,316
GA,1972,3,16,1972-03-16,Thurs,250
HI,1972,3,16,1972-03-16,Thurs,36
IA,1972,3,16,1972-03-16,Thurs,106
ID,1972,3,16,1972-03-16,Thurs,32
IL,1972,3,16,1972-03-16,Thurs,454
IN,1972,3,16,1972-03-16,Thurs,232
KS,1972,3,16,1972-03-16,Thurs,104
KY,1972,3,16,1972-03-16,Thurs,138
LA,1972,3,16,1972-03-16,Thurs,184
MA,1972,3,16,1972-03-16,Thurs,202
MD,1972,3,16,1972-03-16,Thurs,140
ME,1972,3,16,1972-03-16,Thurs,49
MI,1972,3,16,1972-03-16,Thurs,410
MN,1972,3,16,1972-03-16,Thurs,172
MO,1972,3,16,1972-03-16,Thurs,196
MS,1972,3,16,1972-03-16,Thurs,104
MT,1972,3,16,1972-03-16,Thurs,38
NC,1972,3,16,1972-03-16,Thurs,230
ND,1972,3,16,1972-03-16,Thurs,30
NE,1972,3,16,1972-03-16,Thurs,68
NH,1972,3,16,1972-03-16,Thurs,23
NJ,1972,3,16,1972-03-16,Thurs,274
NM,1972,3,16,1972-03-16,Thurs,48
NV,1972,3,16,1972-03-16,Thurs,22
NY,1972,3,16,1972-03-16,Thurs,726
OH,1972,3,16,1972-03-16,Thurs,478
OK,1972,3,16,1972-03-16,Thurs,138
OR,1972,3,16,1972-03-16,Thurs,92
PA,1972,3,16,1972-03-16,Thurs,540
RI,1972,3,16,1972-03-16,Thurs,38
SC,1972,3,16,1972-03-16,Thurs,120
SD,1972,3,16,1972-03-16,Thurs,32
TN,1972,3,16,1972-03-16,Thurs,196
TX,1972,3,16,1972-03-16,Thurs,578
UT,1972,3,16,1972-03-16,Thurs,80
VA,1972,3,16,1972-03-16,Thurs,204
VT,1972,3,16,1972-03-16,Thurs,12
WA,1972,3,16,1972-03-16,Thurs,134
WI,1972,3,16,1972-03-16,Thurs,202
WV,1972,3,16,1972-03-16,Thurs,104
WY,1972,3,16,1972-03-16,Thurs,22
AK,1972,3,17,1972-03-17,Fri,24
AL,1972,3,17,1972-03-17,Fri,174
AR,1972,3,17,1972-03-17,Fri,88
AZ,1972,3,17,1972-03-17,Fri,102
CA,1972,3,17,1972-03-17,Fri,872
CO,1972,3,17,1972-03-17,Fri,108
CT,1972,3,17,1972-03-17,Fri,138
DC,1972,3,17,1972-03-17,Fri,70
DE,1972,3,17,1972-03-17,Fri,28
FL,1972,3,17,1972-03-17,Fri,286
GA,1972,3,17,1972-03-17,Fri,306
HI,1972,3,17,1972-03-17,Fri,40
IA,1972,3,17,1972-03-17,Fri,136
ID,1972,3,17,1972-03-17,Fri,52
IL,1972,3,17,1972-03-17,Fri,512
IN,1972,3,17,1972-03-17,Fri,234
KS,1972,3,17,1972-03-17,Fri,92
KY,1972,3,17,1972-03-17,Fri,170
LA,1972,3,17,1972-03-17,Fri,220
MA,1972,3,17,1972-03-17,Fri,278
MD,1972,3,17,1972-03-17,Fri,170
ME,1972,3,17,1972-03-17,Fri,65
MI,1972,3,17,1972-03-17,Fri,432
MN,1972,3,17,1972-03-17,Fri,168
MO,1972,3,17,1972-03-17,Fri,217
MS,1972,3,17,1972-03-17,Fri,132
MT,1972,3,17,1972-03-17,Fri,36
NC,1972,3,17,1972-03-17,Fri,250
ND,1972,3,17,1972-03-17,Fri,34
NE,1972,3,17,1972-03-17,Fri,60
NH,1972,3,17,1972-03-17,Fri,32
NJ,1972,3,17,1972-03-17,Fri,302
NM,1972,3,17,1972-03-17,Fri,64
NV,1972,3,17,1972-03-17,Fri,20
NY,1972,3,17,1972-03-17,Fri,720
OH,1972,3,17,1972-03-17,Fri,506
OK,1972,3,17,1972-03-17,Fri,98
OR,1972,3,17,1972-03-17,Fri,90
PA,1972,3,17,1972-03-17,Fri,456
RI,1972,3,17,1972-03-17,Fri,38
SC,1972,3,17,1972-03-17,Fri,132
SD,1972,3,17,1972-03-17,Fri,32
TN,1972,3,17,1972-03-17,Fri,158
TX,1972,3,17,1972-03-17,Fri,624
UT,1972,3,17,1972-03-17,Fri,82
VA,1972,3,17,1972-03-17,Fri,196
VT,1972,3,17,1972-03-17,Fri,19
WA,1972,3,17,1972-03-17,Fri,158
WI,1972,3,17,1972-03-17,Fri,172
WV,1972,3,17,1972-03-17,Fri,80
WY,1972,3,17,1972-03-17,Fri,16
AK,1972,3,18,1972-03-18,Sat,18
AL,1972,3,18,1972-03-18,Sat,140
AR,1972,3,18,1972-03-18,Sat,64
AZ,1972,3,18,1972-03-18,Sat,82
CA,1972,3,18,1972-03-18,Sat,804
CO,1972,3,18,1972-03-18,Sat,100
CT,1972,3,18,1972-03-18,Sat,84
DC,1972,3,18,1972-03-18,Sat,62
DE,1972,3,18,1972-03-18,Sat,16
FL,1972,3,18,1972-03-18,Sat,248
GA,1972,3,18,1972-03-18,Sat,208
HI,1972,3,18,1972-03-18,Sat,42
IA,1972,3,18,1972-03-18,Sat,104
ID,1972,3,18,1972-03-18,Sat,30
IL,1972,3,18,1972-03-18,Sat,424
IN,1972,3,18,1972-03-18,Sat,226
KS,1972,3,18,1972-03-18,Sat,62
KY,1972,3,18,1972-03-18,Sat,144
LA,1972,3,18,1972-03-18,Sat,176
MA,1972,3,18,1972-03-18,Sat,216
MD,1972,3,18,1972-03-18,Sat,140
ME,1972,3,18,1972-03-18,Sat,40
MI,1972,3,18,1972-03-18,Sat,370
MN,1972,3,18,1972-03-18,Sat,136
MO,1972,3,18,1972-03-18,Sat,183
MS,1972,3,18,1972-03-18,Sat,114
MT,1972,3,18,1972-03-18,Sat,38
NC,1972,3,18,1972-03-18,Sat,208
ND,1972,3,18,1972-03-18,Sat,34
NE,1972,3,18,1972-03-18,Sat,54
NH,1972,3,18,1972-03-18,Sat,23
NJ,1972,3,18,1972-03-18,Sat,302
NM,1972,3,18,1972-03-18,Sat,46
NV,1972,3,18,1972-03-18,Sat,24
NY,1972,3,18,1972-03-18,Sat,656
OH,1972,3,18,1972-03-18,Sat,432
OK,1972,3,18,1972-03-18,Sat,84
OR,1972,3,18,1972-03-18,Sat,86
PA,1972,3,18,1972-03-18,Sat,370
RI,1972,3,18,1972-03-18,Sat,36
SC,1972,3,18,1972-03-18,Sat,116
SD,1972,3,18,1972-03-18,Sat,28
TN,1972,3,18,1972-03-18,Sat,136
TX,1972,3,18,1972-03-18,Sat,482
UT,1972,3,18,1972-03-18,Sat,80
VA,1972,3,18,1972-03-18,Sat,212
VT,1972,3,18,1972-03-18,Sat,16
WA,1972,3,18,1972-03-18,Sat,120
WI,1972,3,18,1972-03-18,Sat,152
WV,1972,3,18,1972-03-18,Sat,82
WY,1972,3,18,1972-03-18,Sat,26
AK,1972,3,19,1972-03-19,Sun,14
AL,1972,3,19,1972-03-19,Sun,132
AR,1972,3,19,1972-03-19,Sun,84
AZ,1972,3,19,1972-03-19,Sun,96
CA,1972,3,19,1972-03-19,Sun,728
CO,1972,3,19,1972-03-19,Sun,130
CT,1972,3,19,1972-03-19,Sun,94
DC,1972,3,19,1972-03-19,Sun,58
DE,1972,3,19,1972-03-19,Sun,16
FL,1972,3,19,1972-03-19,Sun,233
GA,1972,3,19,1972-03-19,Sun,218
HI,1972,3,19,1972-03-19,Sun,32
IA,1972,3,19,1972-03-19,Sun,90
ID,1972,3,19,1972-03-19,Sun,36
IL,1972,3,19,1972-03-19,Sun,400
IN,1972,3,19,1972-03-19,Sun,214
KS,1972,3,19,1972-03-19,Sun,56
KY,1972,3,19,1972-03-19,Sun,116
LA,1972,3,19,1972-03-19,Sun,132
MA,1972,3,19,1972-03-19,Sun,182
MD,1972,3,19,1972-03-19,Sun,152
ME,1972,3,19,1972-03-19,Sun,23
MI,1972,3,19,1972-03-19,Sun,342
MN,1972,3,19,1972-03-19,Sun,130
MO,1972,3,19,1972-03-19,Sun,162
MS,1972,3,19,1972-03-19,Sun,112
MT,1972,3,19,1972-03-19,Sun,18
NC,1972,3,19,1972-03-19,Sun,210
ND,1972,3,19,1972-03-19,Sun,28
NE,1972,3,19,1972-03-19,Sun,50
NH,1972,3,19,1972-03-19,Sun,33
NJ,1972,3,19,1972-03-19,Sun,218
NM,1972,3,19,1972-03-19,Sun,52
NV,1972,3,19,1972-03-19,Sun,12
NY,1972,3,19,1972-03-19,Sun,598
OH,1972,3,19,1972-03-19,Sun,420
OK,1972,3,19,1972-03-19,Sun,110
OR,1972,3,19,1972-03-19,Sun,88
PA,1972,3,19,1972-03-19,Sun,442
RI,1972,3,19,1972-03-19,Sun,35
SC,1972,3,19,1972-03-19,Sun,134
SD,1972,3,19,1972-03-19,Sun,42
TN,1972,3,19,1972-03-19,Sun,140
TX,1972,3,19,1972-03-19,Sun,414
UT,1972,3,19,1972-03-19,Sun,76
VA,1972,3,19,1972-03-19,Sun,170
VT,1972,3,19,1972-03-19,Sun,16
WA,1972,3,19,1972-03-19,Sun,116
WI,1972,3,19,1972-03-19,Sun,172
WV,1972,3,19,1972-03-19,Sun,72
WY,1972,3,19,1972-03-19,Sun,10
AK,1972,3,20,1972-03-20,Mon,26
AL,1972,3,20,1972-03-20,Mon,154
AR,1972,3,20,1972-03-20,Mon,60
AZ,1972,3,20,1972-03-20,Mon,108
CA,1972,3,20,1972-03-20,Mon,902
CO,1972,3,20,1972-03-20,Mon,92
CT,1972,3,20,1972-03-20,Mon,124
DC,1972,3,20,1972-03-20,Mon,32
DE,1972,3,20,1972-03-20,Mon,14
FL,1972,3,20,1972-03-20,Mon,318
GA,1972,3,20,1972-03-20,Mon,242
HI,1972,3,20,1972-03-20,Mon,38
IA,1972,3,20,1972-03-20,Mon,100
ID,1972,3,20,1972-03-20,Mon,46
IL,1972,3,20,1972-03-20,Mon,420
IN,1972,3,20,1972-03-20,Mon,238
KS,1972,3,20,1972-03-20,Mon,102
KY,1972,3,20,1972-03-20,Mon,140
LA,1972,3,20,1972-03-20,Mon,192
MA,1972,3,20,1972-03-20,Mon,200
MD,1972,3,20,1972-03-20,Mon,138
ME,1972,3,20,1972-03-20,Mon,38
MI,1972,3,20,1972-03-20,Mon,440
MN,1972,3,20,1972-03-20,Mon,124
MO,1972,3,20,1972-03-20,Mon,185
MS,1972,3,20,1972-03-20,Mon,134
MT,1972,3,20,1972-03-20,Mon,28
NC,1972,3,20,1972-03-20,Mon,246
ND,1972,3,20,1972-03-20,Mon,24
NE,1972,3,20,1972-03-20,Mon,72
NH,1972,3,20,1972-03-20,Mon,37
NJ,1972,3,20,1972-03-20,Mon,244
NM,1972,3,20,1972-03-20,Mon,70
NV,1972,3,20,1972-03-20,Mon,18
NY,1972,3,20,1972-03-20,Mon,698
OH,1972,3,20,1972-03-20,Mon,434
OK,1972,3,20,1972-03-20,Mon,88
OR,1972,3,20,1972-03-20,Mon,66
PA,1972,3,20,1972-03-20,Mon,446
RI,1972,3,20,1972-03-20,Mon,44
SC,1972,3,20,1972-03-20,Mon,124
SD,1972,3,20,1972-03-20,Mon,20
TN,1972,3,20,1972-03-20,Mon,180
TX,1972,3,20,1972-03-20,Mon,660
UT,1972,3,20,1972-03-20,Mon,88
VA,1972,3,20,1972-03-20,Mon,216
VT,1972,3,20,1972-03-20,Mon,19
WA,1972,3,20,1972-03-20,Mon,136
WI,1972,3,20,1972-03-20,Mon,166
WV,1972,3,20,1972-03-20,Mon,60
WY,1972,3,20,1972-03-20,Mon,14
AK,1972,3,21,1972-03-21,Tues,26
AL,1972,3,21,1972-03-21,Tues,160
AR,1972,3,21,1972-03-21,Tues,72
AZ,1972,3,21,1972-03-21,Tues,92
CA,1972,3,21,1972-03-21,Tues,860
CO,1972,3,21,1972-03-21,Tues,104
CT,1972,3,21,1972-03-21,Tues,96
DC,1972,3,21,1972-03-21,Tues,72
DE,1972,3,21,1972-03-21,Tues,28
FL,1972,3,21,1972-03-21,Tues,270
GA,1972,3,21,1972-03-21,Tues,248
HI,1972,3,21,1972-03-21,Tues,52
IA,1972,3,21,1972-03-21,Tues,92
ID,1972,3,21,1972-03-21,Tues,38
IL,1972,3,21,1972-03-21,Tues,476
IN,1972,3,21,1972-03-21,Tues,234
KS,1972,3,21,1972-03-21,Tues,112
KY,1972,3,21,1972-03-21,Tues,154
LA,1972,3,21,1972-03-21,Tues,166
MA,1972,3,21,1972-03-21,Tues,238
MD,1972,3,21,1972-03-21,Tues,150
ME,1972,3,21,1972-03-21,Tues,54
MI,1972,3,21,1972-03-21,Tues,390
MN,1972,3,21,1972-03-21,Tues,174
MO,1972,3,21,1972-03-21,Tues,206
MS,1972,3,21,1972-03-21,Tues,132
MT,1972,3,21,1972-03-21,Tues,36
NC,1972,3,21,1972-03-21,Tues,254
ND,1972,3,21,1972-03-21,Tues,26
NE,1972,3,21,1972-03-21,Tues,66
NH,1972,3,21,1972-03-21,Tues,28
NJ,1972,3,21,1972-03-21,Tues,274
NM,1972,3,21,1972-03-21,Tues,66
NV,1972,3,21,1972-03-21,Tues,26
NY,1972,3,21,1972-03-21,Tues,674
OH,1972,3,21,1972-03-21,Tues,494
OK,1972,3,21,1972-03-21,Tues,114
OR,1972,3,21,1972-03-21,Tues,98
PA,1972,3,21,1972-03-21,Tues,450
RI,1972,3,21,1972-03-21,Tues,34
SC,1972,3,21,1972-03-21,Tues,126
SD,1972,3,21,1972-03-21,Tues,42
TN,1972,3,21,1972-03-21,Tues,194
TX,1972,3,21,1972-03-21,Tues,626
UT,1972,3,21,1972-03-21,Tues,70
VA,1972,3,21,1972-03-21,Tues,194
VT,1972,3,21,1972-03-21,Tues,14
WA,1972,3,21,1972-03-21,Tues,152
WI,1972,3,21,1972-03-21,Tues,174
WV,1972,3,21,1972-03-21,Tues,100
WY,1972,3,21,1972-03-21,Tues,32
AK,1972,3,22,1972-03-22,Wed,28
AL,1972,3,22,1972-03-22,Wed,164
AR,1972,3,22,1972-03-22,Wed,76
AZ,1972,3,22,1972-03-22,Wed,94
CA,1972,3,22,1972-03-22,Wed,846
CO,1972,3,22,1972-03-22,Wed,114
CT,1972,3,22,1972-03-22,Wed,124
DC,1972,3,22,1972-03-22,Wed,78
DE,1972,3,22,1972-03-22,Wed,18
FL,1972,3,22,1972-03-22,Wed,306
GA,1972,3,22,1972-03-22,Wed,238
HI,1972,3,22,1972-03-22,Wed,42
IA,1972,3,22,1972-03-22,Wed,128
ID,1972,3,22,1972-03-22,Wed,46
IL,1972,3,22,1972-03-22,Wed,466
IN,1972,3,22,1972-03-22,Wed,216
KS,1972,3,22,1972-03-22,Wed,76
KY,1972,3,22,1972-03-22,Wed,182
LA,1972,3,22,1972-03-22,Wed,164
MA,1972,3,22,1972-03-22,Wed,270
MD,1972,3,22,1972-03-22,Wed,142
ME,1972,3,22,1972-03-22,Wed,48
MI,1972,3,22,1972-03-22,Wed,412
MN,1972,3,22,1972-03-22,Wed,152
MO,1972,3,22,1972-03-22,Wed,199
MS,1972,3,22,1972-03-22,Wed,100
MT,1972,3,22,1972-03-22,Wed,26
NC,1972,3,22,1972-03-22,Wed,232
ND,1972,3,22,1972-03-22,Wed,26
NE,1972,3,22,1972-03-22,Wed,70
NH,1972,3,22,1972-03-22,Wed,20
NJ,1972,3,22,1972-03-22,Wed,278
NM,1972,3,22,1972-03-22,Wed,60
NV,1972,3,22,1972-03-22,Wed,20
NY,1972,3,22,1972-03-22,Wed,666
OH,1972,3,22,1972-03-22,Wed,490
OK,1972,3,22,1972-03-22,Wed,114
OR,1972,3,22,1972-03-22,Wed,90
PA,1972,3,22,1972-03-22,Wed,468
RI,1972,3,22,1972-03-22,Wed,43
SC,1972,3,22,1972-03-22,Wed,134
SD,1972,3,22,1972-03-22,Wed,30
TN,1972,3,22,1972-03-22,Wed,170
TX,1972,3,22,1972-03-22,Wed,596
UT,1972,3,22,1972-03-22,Wed,88
VA,1972,3,22,1972-03-22,Wed,190
VT,1972,3,22,1972-03-22,Wed,19
WA,1972,3,22,1972-03-22,Wed,142
WI,1972,3,22,1972-03-22,Wed,170
WV,1972,3,22,1972-03-22,Wed,44
WY,1972,3,22,1972-03-22,Wed,6
AK,1972,3,23,1972-03-23,Thurs,22
AL,1972,3,23,1972-03-23,Thurs,124
AR,1972,3,23,1972-03-23,Thurs,76
AZ,1972,3,23,1972-03-23,Thurs,88
CA,1972,3,23,1972-03-23,Thurs,850
CO,1972,3,23,1972-03-23,Thurs,78
CT,1972,3,23,1972-03-23,Thurs,88
DC,1972,3,23,1972-03-23,Thurs,68
DE,1972,3,23,1972-03-23,Thurs,24
FL,1972,3,23,1972-03-23,Thurs,293
GA,1972,3,23,1972-03-23,Thurs,264
HI,1972,3,23,1972-03-23,Thurs,46
IA,1972,3,23,1972-03-23,Thurs,96
ID,1972,3,23,1972-03-23,Thurs,40
IL,1972,3,23,1972-03-23,Thurs,506
IN,1972,3,23,1972-03-23,Thurs,244
KS,1972,3,23,1972-03-23,Thurs,84
KY,1972,3,23,1972-03-23,Thurs,136
LA,1972,3,23,1972-03-23,Thurs,176
MA,1972,3,23,1972-03-23,Thurs,228
MD,1972,3,23,1972-03-23,Thurs,126
ME,1972,3,23,1972-03-23,Thurs,42
MI,1972,3,23,1972-03-23,Thurs,394
MN,1972,3,23,1972-03-23,Thurs,160
MO,1972,3,23,1972-03-23,Thurs,189
MS,1972,3,23,1972-03-23,Thurs,94
MT,1972,3,23,1972-03-23,Thurs,30
NC,1972,3,23,1972-03-23,Thurs,242
ND,1972,3,23,1972-03-23,Thurs,36
NE,1972,3,23,1972-03-23,Thurs,50
NH,1972,3,23,1972-03-23,Thurs,37
NJ,1972,3,23,1972-03-23,Thurs,262
NM,1972,3,23,1972-03-23,Thurs,58
NV,1972,3,23,1972-03-23,Thurs,38
NY,1972,3,23,1972-03-23,Thurs,746
OH,1972,3,23,1972-03-23,Thurs,482
OK,1972,3,23,1972-03-23,Thurs,120
OR,1972,3,23,1972-03-23,Thurs,96
PA,1972,3,23,1972-03-23,Thurs,472
RI,1972,3,23,1972-03-23,Thurs,41
SC,1972,3,23,1972-03-23,Thurs,128
SD,1972,3,23,1972-03-23,Thurs,36
TN,1972,3,23,1972-03-23,Thurs,190
TX,1972,3,23,1972-03-23,Thurs,574
UT,1972,3,23,1972-03-23,Thurs,74
VA,1972,3,23,1972-03-23,Thurs,200
VT,1972,3,23,1972-03-23,Thurs,24
WA,1972,3,23,1972-03-23,Thurs,136
WI,1972,3,23,1972-03-23,Thurs,186
WV,1972,3,23,1972-03-23,Thurs,68
WY,1972,3,23,1972-03-23,Thurs,16
AK,1972,3,24,1972-03-24,Fri,16
AL,1972,3,24,1972-03-24,Fri,148
AR,1972,3,24,1972-03-24,Fri,96
AZ,1972,3,24,1972-03-24,Fri,100
CA,1972,3,24,1972-03-24,Fri,802
CO,1972,3,24,1972-03-24,Fri,122
CT,1972,3,24,1972-03-24,Fri,122
DC,1972,3,24,1972-03-24,Fri,56
DE,1972,3,24,1972-03-24,Fri,24
FL,1972,3,24,1972-03-24,Fri,291
GA,1972,3,24,1972-03-24,Fri,210
HI,1972,3,24,1972-03-24,Fri,58
IA,1972,3,24,1972-03-24,Fri,120
ID,1972,3,24,1972-03-24,Fri,40
IL,1972,3,24,1972-03-24,Fri,466
IN,1972,3,24,1972-03-24,Fri,218
KS,1972,3,24,1972-03-24,Fri,90
KY,1972,3,24,1972-03-24,Fri,148
LA,1972,3,24,1972-03-24,Fri,182
MA,1972,3,24,1972-03-24,Fri,214
MD,1972,3,24,1972-03-24,Fri,162
ME,1972,3,24,1972-03-24,Fri,50
MI,1972,3,24,1972-03-24,Fri,440
MN,1972,3,24,1972-03-24,Fri,172
MO,1972,3,24,1972-03-24,Fri,206
MS,1972,3,24,1972-03-24,Fri,122
MT,1972,3,24,1972-03-24,Fri,32
NC,1972,3,24,1972-03-24,Fri,228
ND,1972,3,24,1972-03-24,Fri,42
NE,1972,3,24,1972-03-24,Fri,52
NH,1972,3,24,1972-03-24,Fri,35
NJ,1972,3,24,1972-03-24,Fri,272
NM,1972,3,24,1972-03-24,Fri,54
NV,1972,3,24,1972-03-24,Fri,16
NY,1972,3,24,1972-03-24,Fri,728
OH,1972,3,24,1972-03-24,Fri,438
OK,1972,3,24,1972-03-24,Fri,100
OR,1972,3,24,1972-03-24,Fri,66
PA,1972,3,24,1972-03-24,Fri,460
RI,1972,3,24,1972-03-24,Fri,32
SC,1972,3,24,1972-03-24,Fri,118
SD,1972,3,24,1972-03-24,Fri,36
TN,1972,3,24,1972-03-24,Fri,194
TX,1972,3,24,1972-03-24,Fri,620
UT,1972,3,24,1972-03-24,Fri,74
VA,1972,3,24,1972-03-24,Fri,204
VT,1972,3,24,1972-03-24,Fri,17
WA,1972,3,24,1972-03-24,Fri,148
WI,1972,3,24,1972-03-24,Fri,152
WV,1972,3,24,1972-03-24,Fri,88
WY,1972,3,24,1972-03-24,Fri,12
AK,1972,3,25,1972-03-25,Sat,24
AL,1972,3,25,1972-03-25,Sat,130
AR,1972,3,25,1972-03-25,Sat,72
AZ,1972,3,25,1972-03-25,Sat,92
CA,1972,3,25,1972-03-25,Sat,770
CO,1972,3,25,1972-03-25,Sat,108
CT,1972,3,25,1972-03-25,Sat,108
DC,1972,3,25,1972-03-25,Sat,40
DE,1972,3,25,1972-03-25,Sat,24
FL,1972,3,25,1972-03-25,Sat,239
GA,1972,3,25,1972-03-25,Sat,206
HI,1972,3,25,1972-03-25,Sat,32
IA,1972,3,25,1972-03-25,Sat,100
ID,1972,3,25,1972-03-25,Sat,36
IL,1972,3,25,1972-03-25,Sat,442
IN,1972,3,25,1972-03-25,Sat,246
KS,1972,3,25,1972-03-25,Sat,92
KY,1972,3,25,1972-03-25,Sat,140
LA,1972,3,25,1972-03-25,Sat,142
MA,1972,3,25,1972-03-25,Sat,218
MD,1972,3,25,1972-03-25,Sat,130
ME,1972,3,25,1972-03-25,Sat,42
MI,1972,3,25,1972-03-25,Sat,350
MN,1972,3,25,1972-03-25,Sat,128
MO,1972,3,25,1972-03-25,Sat,170
MS,1972,3,25,1972-03-25,Sat,96
MT,1972,3,25,1972-03-25,Sat,26
NC,1972,3,25,1972-03-25,Sat,216
ND,1972,3,25,1972-03-25,Sat,22
NE,1972,3,25,1972-03-25,Sat,58
NH,1972,3,25,1972-03-25,Sat,43
NJ,1972,3,25,1972-03-25,Sat,266
NM,1972,3,25,1972-03-25,Sat,48
NV,1972,3,25,1972-03-25,Sat,30
NY,1972,3,25,1972-03-25,Sat,594
OH,1972,3,25,1972-03-25,Sat,424
OK,1972,3,25,1972-03-25,Sat,106
OR,1972,3,25,1972-03-25,Sat,90
PA,1972,3,25,1972-03-25,Sat,366
RI,1972,3,25,1972-03-25,Sat,35
SC,1972,3,25,1972-03-25,Sat,108
SD,1972,3,25,1972-03-25,Sat,30
TN,1972,3,25,1972-03-25,Sat,164
TX,1972,3,25,1972-03-25,Sat,494
UT,1972,3,25,1972-03-25,Sat,70
VA,1972,3,25,1972-03-25,Sat,182
VT,1972,3,25,1972-03-25,Sat,23
WA,1972,3,25,1972-03-25,Sat,106
WI,1972,3,25,1972-03-25,Sat,156
WV,1972,3,25,1972-03-25,Sat,74
WY,1972,3,25,1972-03-25,Sat,18
AK,1972,3,26,1972-03-26,Sun,12
AL,1972,3,26,1972-03-26,Sun,138
AR,1972,3,26,1972-03-26,Sun,74
AZ,1972,3,26,1972-03-26,Sun,92
CA,1972,3,26,1972-03-26,Sun,710
CO,1972,3,26,1972-03-26,Sun,100
CT,1972,3,26,1972-03-26,Sun,78
DC,1972,3,26,1972-03-26,Sun,60
DE,1972,3,26,1972-03-26,Sun,28
FL,1972,3,26,1972-03-26,Sun,254
GA,1972,3,26,1972-03-26,Sun,180
HI,1972,3,26,1972-03-26,Sun,42
IA,1972,3,26,1972-03-26,Sun,82
ID,1972,3,26,1972-03-26,Sun,32
IL,1972,3,26,1972-03-26,Sun,434
IN,1972,3,26,1972-03-26,Sun,216
KS,1972,3,26,1972-03-26,Sun,58
KY,1972,3,26,1972-03-26,Sun,120
LA,1972,3,26,1972-03-26,Sun,136
MA,1972,3,26,1972-03-26,Sun,204
MD,1972,3,26,1972-03-26,Sun,116
ME,1972,3,26,1972-03-26,Sun,38
MI,1972,3,26,1972-03-26,Sun,356
MN,1972,3,26,1972-03-26,Sun,128
MO,1972,3,26,1972-03-26,Sun,179
MS,1972,3,26,1972-03-26,Sun,76
MT,1972,3,26,1972-03-26,Sun,34
NC,1972,3,26,1972-03-26,Sun,216
ND,1972,3,26,1972-03-26,Sun,20
NE,1972,3,26,1972-03-26,Sun,64
NH,1972,3,26,1972-03-26,Sun,21
NJ,1972,3,26,1972-03-26,Sun,188
NM,1972,3,26,1972-03-26,Sun,46
NV,1972,3,26,1972-03-26,Sun,22
NY,1972,3,26,1972-03-26,Sun,614
OH,1972,3,26,1972-03-26,Sun,402
OK,1972,3,26,1972-03-26,Sun,76
OR,1972,3,26,1972-03-26,Sun,90
PA,1972,3,26,1972-03-26,Sun,376
RI,1972,3,26,1972-03-26,Sun,23
SC,1972,3,26,1972-03-26,Sun,118
SD,1972,3,26,1972-03-26,Sun,24
TN,1972,3,26,1972-03-26,Sun,148
TX,1972,3,26,1972-03-26,Sun,532
UT,1972,3,26,1972-03-26,Sun,62
VA,1972,3,26,1972-03-26,Sun,180
VT,1972,3,26,1972-03-26,Sun,22
WA,1972,3,26,1972-03-26,Sun,102
WI,1972,3,26,1972-03-26,Sun,154
WV,1972,3,26,1972-03-26,Sun,58
WY,1972,3,26,1972-03-26,Sun,14
AK,1972,3,27,1972-03-27,Mon,16
AL,1972,3,27,1972-03-27,Mon,172
AR,1972,3,27,1972-03-27,Mon,102
AZ,1972,3,27,1972-03-27,Mon,102
